class_id,dir,start_frame,end_frame
43,"('xbQCwTHcGN8_00057',)",0,98
28,"('xbQCwTHcGN8_00058',)",0,90
28,"('xbQCwTHcGN8_00059',)",0,107
28,"('xbQCwTHcGN8_00060',)",0,143
12,"('xbQCwTHcGN8_00061',)",0,92
12,"('xbQCwTHcGN8_00062',)",0,155
12,"('xbQCwTHcGN8_00063',)",0,131
26,"('xbQCwTHcGN8_00064',)",0,78
26,"('xbQCwTHcGN8_00065',)",0,172
26,"('xbQCwTHcGN8_00066',)",0,100
26,"('xbQCwTHcGN8_00067',)",0,97
26,"('xbQCwTHcGN8_00068',)",0,183
26,"('xbQCwTHcGN8_00069',)",0,129
35,"('xbQCwTHcGN8_00070',)",0,67
35,"('xbQCwTHcGN8_00071',)",0,138
35,"('xbQCwTHcGN8_00072',)",0,69
26,"('xbQCwTHcGN8_00073',)",0,111
26,"('xbQCwTHcGN8_00074',)",0,155
26,"('xbQCwTHcGN8_00075',)",0,110
22,"('xbQCwTHcGN8_00076',)",0,151
22,"('xbQCwTHcGN8_00077',)",0,160
22,"('xbQCwTHcGN8_00078',)",0,176
24,"('xbQCwTHcGN8_00079',)",0,110
24,"('xbQCwTHcGN8_00080',)",0,172
24,"('xbQCwTHcGN8_00081',)",0,194
42,"('xbQCwTHcGN8_00082',)",0,101
42,"('xbQCwTHcGN8_00083',)",0,183
42,"('xbQCwTHcGN8_00084',)",0,118
22,"('xbQCwTHcGN8_00085',)",0,87
22,"('xbQCwTHcGN8_00086',)",0,195
22,"('xbQCwTHcGN8_00087',)",0,126
26,"('xbQCwTHcGN8_00088',)",0,56
26,"('xbQCwTHcGN8_00089',)",0,128
26,"('xbQCwTHcGN8_00090',)",0,86
28,"('xbQCwTHcGN8_00091',)",0,91
28,"('xbQCwTHcGN8_00092',)",0,169
28,"('xbQCwTHcGN8_00093',)",0,189
35,"('xbQCwTHcGN8_00094',)",0,67
35,"('xbQCwTHcGN8_00095',)",0,161
35,"('xbQCwTHcGN8_00096',)",0,89
26,"('xbQCwTHcGN8_00097',)",0,76
26,"('xbQCwTHcGN8_00098',)",0,143
26,"('xbQCwTHcGN8_00099',)",0,151
42,"('xbQCwTHcGN8_00100',)",0,92
42,"('xbQCwTHcGN8_00101',)",0,160
42,"('xbQCwTHcGN8_00102',)",0,128
22,"('xbQCwTHcGN8_00103',)",0,94
22,"('xbQCwTHcGN8_00104',)",0,166
22,"('xbQCwTHcGN8_00105',)",0,191
12,"('xbQCwTHcGN8_00106',)",0,53
12,"('xbQCwTHcGN8_00107',)",0,148
12,"('xbQCwTHcGN8_00108',)",0,84
42,"('xbQCwTHcGN8_00109',)",0,106
42,"('xbQCwTHcGN8_00110',)",0,164
42,"('xbQCwTHcGN8_00111',)",0,102
7,"('xbQCwTHcGN8_00112',)",0,55
7,"('xbQCwTHcGN8_00113',)",0,142
7,"('xbQCwTHcGN8_00114',)",0,91
45,"('xbQCwTHcGN8_00115',)",0,146
45,"('xbQCwTHcGN8_00116',)",0,196
45,"('xbQCwTHcGN8_00117',)",0,135
28,"('xbQCwTHcGN8_00118',)",0,159
28,"('xbQCwTHcGN8_00119',)",0,195
28,"('xbQCwTHcGN8_00120',)",0,168
22,"('xbQCwTHcGN8_00121',)",0,97
22,"('xbQCwTHcGN8_00122',)",0,148
22,"('xbQCwTHcGN8_00123',)",0,242
28,"('xbQCwTHcGN8_00124',)",0,40
28,"('xbQCwTHcGN8_00125',)",0,137
28,"('xbQCwTHcGN8_00126',)",0,81
7,"('xbQCwTHcGN8_00127',)",0,161
7,"('xbQCwTHcGN8_00128',)",0,167
7,"('xbQCwTHcGN8_00129',)",0,112
45,"('xbQCwTHcGN8_00130',)",0,164
45,"('xbQCwTHcGN8_00131',)",0,162
45,"('xbQCwTHcGN8_00132',)",0,183
43,"('xbQCwTHcGN8_00133',)",0,68
43,"('xbQCwTHcGN8_00134',)",0,140
43,"('xbQCwTHcGN8_00135',)",0,99
43,"('xbQCwTHcGN8_00136',)",0,82
43,"('xbQCwTHcGN8_00137',)",0,177
43,"('xbQCwTHcGN8_00138',)",0,130
26,"('xbQCwTHcGN8_00139',)",0,50
26,"('xbQCwTHcGN8_00140',)",0,127
26,"('xbQCwTHcGN8_00141',)",0,192
22,"('xbQCwTHcGN8_00142',)",0,154
22,"('xbQCwTHcGN8_00143',)",0,167
22,"('xbQCwTHcGN8_00144',)",0,114
42,"('xbQCwTHcGN8_00145',)",0,98
42,"('xbQCwTHcGN8_00146',)",0,145
42,"('xbQCwTHcGN8_00147',)",0,90
28,"('xbQCwTHcGN8_00148',)",0,103
28,"('xbQCwTHcGN8_00149',)",0,176
28,"('xbQCwTHcGN8_00150',)",0,115
22,"('xbQCwTHcGN8_00151',)",0,107
22,"('xbQCwTHcGN8_00152',)",0,167
22,"('xbQCwTHcGN8_00153',)",0,110
22,"('xbQCwTHcGN8_00154',)",0,132
7,"('xbQCwTHcGN8_00155',)",0,81
7,"('xbQCwTHcGN8_00156',)",0,160
7,"('xbQCwTHcGN8_00157',)",0,86
45,"('xbQCwTHcGN8_00158',)",0,88
45,"('xbQCwTHcGN8_00159',)",0,174
45,"('xbQCwTHcGN8_00160',)",0,195
45,"('xbQCwTHcGN8_00161',)",0,60
45,"('xbQCwTHcGN8_00162',)",0,150
45,"('xbQCwTHcGN8_00163',)",0,90
22,"('xbQCwTHcGN8_00164',)",0,130
22,"('xbQCwTHcGN8_00165',)",0,180
22,"('xbQCwTHcGN8_00166',)",0,227
45,"('xbQCwTHcGN8_00167',)",0,85
45,"('xbQCwTHcGN8_00168',)",0,184
45,"('xbQCwTHcGN8_00169',)",0,103
24,"('xbQCwTHcGN8_00170',)",0,65
24,"('xbQCwTHcGN8_00171',)",0,153
24,"('xbQCwTHcGN8_00172',)",0,90
35,"('xbQCwTHcGN8_00173',)",0,42
35,"('xbQCwTHcGN8_00174',)",0,135
35,"('xbQCwTHcGN8_00175',)",0,156
45,"('xbQCwTHcGN8_00176',)",0,107
45,"('xbQCwTHcGN8_00177',)",0,163
45,"('xbQCwTHcGN8_00178',)",0,141
45,"('xbQCwTHcGN8_00179',)",0,98
45,"('xbQCwTHcGN8_00180',)",0,184
45,"('xbQCwTHcGN8_00181',)",0,115
45,"('xbQCwTHcGN8_00182',)",0,112
45,"('xbQCwTHcGN8_00183',)",0,87
45,"('xbQCwTHcGN8_00184',)",0,132
35,"('xbQCwTHcGN8_00185',)",0,63
35,"('xbQCwTHcGN8_00186',)",0,176
35,"('xbQCwTHcGN8_00187',)",0,123
42,"('xbQCwTHcGN8_00188',)",0,110
42,"('xbQCwTHcGN8_00189',)",0,171
42,"('xbQCwTHcGN8_00190',)",0,123
42,"('xbQCwTHcGN8_00191',)",0,99
35,"('xbQCwTHcGN8_00192',)",0,75
35,"('xbQCwTHcGN8_00193',)",0,92
35,"('xbQCwTHcGN8_00194',)",0,106
45,"('xbQCwTHcGN8_00195',)",0,68
45,"('xbQCwTHcGN8_00196',)",0,183
45,"('xbQCwTHcGN8_00197',)",0,150
40,"('xbQCwTHcGN8_00198',)",0,135
40,"('xbQCwTHcGN8_00199',)",0,163
40,"('xbQCwTHcGN8_00200',)",0,171
40,"('xbQCwTHcGN8_00201',)",0,101
45,"('xbQCwTHcGN8_00202',)",0,79
45,"('xbQCwTHcGN8_00203',)",0,151
45,"('xbQCwTHcGN8_00204',)",0,101
45,"('xbQCwTHcGN8_00205',)",0,96
45,"('xbQCwTHcGN8_00206',)",0,166
45,"('xbQCwTHcGN8_00207',)",0,220
35,"('xbQCwTHcGN8_00208',)",0,50
35,"('xbQCwTHcGN8_00209',)",0,150
35,"('xbQCwTHcGN8_00210',)",0,91
35,"('xbQCwTHcGN8_00211',)",0,44
35,"('xbQCwTHcGN8_00212',)",0,113
35,"('xbQCwTHcGN8_00213',)",0,74
35,"('xbQCwTHcGN8_00214',)",0,76
35,"('xbQCwTHcGN8_00215',)",0,168
35,"('xbQCwTHcGN8_00216',)",0,98
22,"('xbQCwTHcGN8_00217',)",0,81
22,"('xbQCwTHcGN8_00218',)",0,142
22,"('xbQCwTHcGN8_00219',)",0,109
35,"('xbQCwTHcGN8_00220',)",0,43
35,"('xbQCwTHcGN8_00221',)",0,135
35,"('xbQCwTHcGN8_00222',)",0,163
22,"('xbQCwTHcGN8_00223',)",0,94
22,"('xbQCwTHcGN8_00224',)",0,167
22,"('xbQCwTHcGN8_00225',)",0,135
5,"('xbQCwTHcGN8_00226',)",0,51
5,"('xbQCwTHcGN8_00227',)",0,146
5,"('xbQCwTHcGN8_00228',)",0,129
45,"('xbQCwTHcGN8_00229',)",0,132
45,"('xbQCwTHcGN8_00230',)",0,175
45,"('xbQCwTHcGN8_00231',)",0,184
7,"('xbQCwTHcGN8_00232',)",0,73
7,"('xbQCwTHcGN8_00233',)",0,158
7,"('xbQCwTHcGN8_00234',)",0,98
7,"('xbQCwTHcGN8_00235',)",0,67
7,"('xbQCwTHcGN8_00236',)",0,157
7,"('xbQCwTHcGN8_00237',)",0,174
22,"('xbQCwTHcGN8_00238',)",0,69
22,"('xbQCwTHcGN8_00239',)",0,121
22,"('xbQCwTHcGN8_00240',)",0,137
28,"('xbQCwTHcGN8_00241',)",0,60
28,"('xbQCwTHcGN8_00242',)",0,141
28,"('xbQCwTHcGN8_00243',)",0,75
35,"('xbQCwTHcGN8_00244',)",0,49
35,"('xbQCwTHcGN8_00245',)",0,137
35,"('xbQCwTHcGN8_00246',)",0,93
26,"('xbQCwTHcGN8_00247',)",0,47
26,"('xbQCwTHcGN8_00248',)",0,124
26,"('xbQCwTHcGN8_00249',)",0,85
35,"('xbQCwTHcGN8_00250',)",0,91
35,"('xbQCwTHcGN8_00251',)",0,158
35,"('xbQCwTHcGN8_00252',)",0,119
35,"('xbQCwTHcGN8_00253',)",0,207
35,"('xbQCwTHcGN8_00254',)",0,148
35,"('xbQCwTHcGN8_00255',)",0,84
7,"('xbQCwTHcGN8_00256',)",0,84
7,"('xbQCwTHcGN8_00257',)",0,183
7,"('xbQCwTHcGN8_00258',)",0,117
7,"('xbQCwTHcGN8_00259',)",0,52
7,"('xbQCwTHcGN8_00260',)",0,123
7,"('xbQCwTHcGN8_00261',)",0,108
45,"('xbQCwTHcGN8_00262',)",0,91
45,"('xbQCwTHcGN8_00263',)",0,185
45,"('xbQCwTHcGN8_00264',)",0,101
45,"('xbQCwTHcGN8_00265',)",0,55
45,"('xbQCwTHcGN8_00266',)",0,151
45,"('xbQCwTHcGN8_00267',)",0,89
28,"('xbQCwTHcGN8_00268',)",0,76
28,"('xbQCwTHcGN8_00269',)",0,126
28,"('xbQCwTHcGN8_00270',)",0,84
23,"('xbQCwTHcGN8_00271',)",0,112
23,"('xbQCwTHcGN8_00272',)",0,170
23,"('xbQCwTHcGN8_00273',)",0,370
28,"('xbQCwTHcGN8_00274',)",0,126
28,"('xbQCwTHcGN8_00275',)",0,168
28,"('xbQCwTHcGN8_00276',)",0,95
42,"('xbQCwTHcGN8_00277',)",0,38
42,"('xbQCwTHcGN8_00278',)",0,130
42,"('xbQCwTHcGN8_00279',)",0,74
28,"('xbQCwTHcGN8_00280',)",0,96
28,"('xbQCwTHcGN8_00281',)",0,57
28,"('xbQCwTHcGN8_00282',)",0,138
28,"('xbQCwTHcGN8_00283',)",0,99
22,"('xbQCwTHcGN8_00284',)",0,166
22,"('xbQCwTHcGN8_00285',)",0,172
22,"('xbQCwTHcGN8_00286',)",0,226
33,"('xbQCwTHcGN8_00287',)",0,78
33,"('xbQCwTHcGN8_00288',)",0,29
33,"('xbQCwTHcGN8_00289',)",0,131
33,"('xbQCwTHcGN8_00290',)",0,92
22,"('xbQCwTHcGN8_00291',)",0,79
22,"('xbQCwTHcGN8_00292',)",0,161
22,"('xbQCwTHcGN8_00293',)",0,172
23,"('xbQCwTHcGN8_00294',)",0,91
23,"('xbQCwTHcGN8_00295',)",0,125
23,"('xbQCwTHcGN8_00296',)",0,142
42,"('xbQCwTHcGN8_00297',)",0,116
42,"('xbQCwTHcGN8_00298',)",0,190
42,"('xbQCwTHcGN8_00299',)",0,101
7,"('xbQCwTHcGN8_00300',)",0,70
7,"('xbQCwTHcGN8_00301',)",0,224
7,"('xbQCwTHcGN8_00302',)",0,190
22,"('xbQCwTHcGN8_00303',)",0,118
22,"('xbQCwTHcGN8_00304',)",0,165
22,"('xbQCwTHcGN8_00305',)",0,229
40,"('xbQCwTHcGN8_00306',)",0,70
40,"('xbQCwTHcGN8_00307',)",0,157
40,"('xbQCwTHcGN8_00308',)",0,202
45,"('xbQCwTHcGN8_00309',)",0,53
45,"('xbQCwTHcGN8_00310',)",0,199
45,"('xbQCwTHcGN8_00311',)",0,194
22,"('xbQCwTHcGN8_00312',)",0,111
22,"('xbQCwTHcGN8_00313',)",0,194
22,"('xbQCwTHcGN8_00314',)",0,141
42,"('xbQCwTHcGN8_00315',)",0,231
42,"('xbQCwTHcGN8_00316',)",0,203
42,"('xbQCwTHcGN8_00317',)",0,135
22,"('xbQCwTHcGN8_00318',)",0,100
22,"('xbQCwTHcGN8_00319',)",0,135
22,"('xbQCwTHcGN8_00320',)",0,214
23,"('xbQCwTHcGN8_00321',)",0,113
23,"('xbQCwTHcGN8_00322',)",0,173
23,"('xbQCwTHcGN8_00323',)",0,123
31,"('j4gvbjifw14_00000',)",0,97
31,"('j4gvbjifw14_00001',)",0,156
31,"('j4gvbjifw14_00002',)",0,105
31,"('j4gvbjifw14_00003',)",0,112
31,"('j4gvbjifw14_00004',)",0,80
17,"('j4gvbjifw14_00005',)",0,137
17,"('j4gvbjifw14_00006',)",0,157
24,"('j4gvbjifw14_00007',)",0,111
24,"('j4gvbjifw14_00008',)",0,137
24,"('j4gvbjifw14_00009',)",0,96
31,"('j4gvbjifw14_00010',)",0,88
31,"('j4gvbjifw14_00011',)",0,145
31,"('j4gvbjifw14_00012',)",0,52
31,"('j4gvbjifw14_00013',)",0,149
31,"('j4gvbjifw14_00014',)",0,132
31,"('j4gvbjifw14_00015',)",0,68
31,"('j4gvbjifw14_00016',)",0,55
31,"('j4gvbjifw14_00017',)",0,94
31,"('j4gvbjifw14_00018',)",0,78
31,"('j4gvbjifw14_00019',)",0,84
31,"('j4gvbjifw14_00020',)",0,120
31,"('j4gvbjifw14_00021',)",0,79
24,"('j4gvbjifw14_00022',)",0,47
24,"('j4gvbjifw14_00023',)",0,119
24,"('j4gvbjifw14_00024',)",0,51
24,"('j4gvbjifw14_00025',)",0,72
24,"('j4gvbjifw14_00026',)",0,82
24,"('j4gvbjifw14_00027',)",0,130
24,"('j4gvbjifw14_00028',)",0,68
24,"('j4gvbjifw14_00029',)",0,103
24,"('j4gvbjifw14_00030',)",0,147
24,"('j4gvbjifw14_00031',)",0,84
24,"('j4gvbjifw14_00032',)",0,44
18,"('j4gvbjifw14_00033',)",0,167
18,"('j4gvbjifw14_00034',)",0,228
18,"('j4gvbjifw14_00035',)",0,88
3,"('j4gvbjifw14_00036',)",0,45
3,"('j4gvbjifw14_00037',)",0,64
3,"('j4gvbjifw14_00038',)",0,131
3,"('j4gvbjifw14_00039',)",0,106
3,"('j4gvbjifw14_00040',)",0,82
3,"('j4gvbjifw14_00041',)",0,144
3,"('j4gvbjifw14_00042',)",0,94
3,"('j4gvbjifw14_00043',)",0,58
3,"('j4gvbjifw14_00044',)",0,178
3,"('j4gvbjifw14_00045',)",0,85
3,"('j4gvbjifw14_00046',)",0,61
3,"('j4gvbjifw14_00047',)",0,155
3,"('j4gvbjifw14_00048',)",0,67
3,"('j4gvbjifw14_00049',)",0,149
3,"('j4gvbjifw14_00050',)",0,154
3,"('j4gvbjifw14_00051',)",0,93
18,"('j4gvbjifw14_00052',)",0,46
18,"('j4gvbjifw14_00053',)",0,132
18,"('j4gvbjifw14_00054',)",0,94
41,"('j4gvbjifw14_00055',)",0,90
41,"('j4gvbjifw14_00056',)",0,149
41,"('j4gvbjifw14_00057',)",0,103
3,"('j4gvbjifw14_00058',)",0,70
3,"('j4gvbjifw14_00059',)",0,138
3,"('j4gvbjifw14_00060',)",0,49
41,"('j4gvbjifw14_00061',)",0,165
41,"('j4gvbjifw14_00062',)",0,169
41,"('j4gvbjifw14_00063',)",0,132
41,"('j4gvbjifw14_00064',)",0,100
41,"('j4gvbjifw14_00065',)",0,150
41,"('j4gvbjifw14_00066',)",0,82
41,"('j4gvbjifw14_00067',)",0,165
41,"('j4gvbjifw14_00068',)",0,130
41,"('j4gvbjifw14_00069',)",0,78
41,"('j4gvbjifw14_00070',)",0,66
41,"('j4gvbjifw14_00071',)",0,125
41,"('j4gvbjifw14_00072',)",0,106
41,"('j4gvbjifw14_00073',)",0,139
41,"('j4gvbjifw14_00074',)",0,168
41,"('j4gvbjifw14_00075',)",0,107
3,"('j4gvbjifw14_00076',)",0,76
3,"('j4gvbjifw14_00077',)",0,53
3,"('j4gvbjifw14_00078',)",0,113
3,"('j4gvbjifw14_00079',)",0,132
3,"('j4gvbjifw14_00080',)",0,72
3,"('j4gvbjifw14_00081',)",0,95
3,"('j4gvbjifw14_00082',)",0,150
3,"('j4gvbjifw14_00083',)",0,71
31,"('j4gvbjifw14_00084',)",0,50
31,"('j4gvbjifw14_00085',)",0,45
31,"('j4gvbjifw14_00086',)",0,117
31,"('j4gvbjifw14_00087',)",0,77
24,"('j4gvbjifw14_00088',)",0,92
24,"('j4gvbjifw14_00089',)",0,155
24,"('j4gvbjifw14_00090',)",0,83
24,"('j4gvbjifw14_00091',)",0,110
24,"('j4gvbjifw14_00092',)",0,140
24,"('j4gvbjifw14_00093',)",0,87
24,"('j4gvbjifw14_00094',)",0,124
24,"('j4gvbjifw14_00095',)",0,168
24,"('j4gvbjifw14_00096',)",0,104
24,"('j4gvbjifw14_00097',)",0,29
24,"('j4gvbjifw14_00098',)",0,157
24,"('j4gvbjifw14_00099',)",0,99
17,"('j4gvbjifw14_00100',)",0,103
17,"('j4gvbjifw14_00101',)",0,120
17,"('j4gvbjifw14_00102',)",0,73
41,"('j4gvbjifw14_00103',)",0,52
41,"('j4gvbjifw14_00104',)",0,136
41,"('j4gvbjifw14_00105',)",0,97
31,"('j4gvbjifw14_00106',)",0,37
31,"('j4gvbjifw14_00107',)",0,87
31,"('j4gvbjifw14_00108',)",0,155
31,"('j4gvbjifw14_00109',)",0,97
41,"('j4gvbjifw14_00110',)",0,90
41,"('j4gvbjifw14_00111',)",0,152
41,"('j4gvbjifw14_00112',)",0,63
18,"('j4gvbjifw14_00113',)",0,115
18,"('j4gvbjifw14_00114',)",0,166
18,"('j4gvbjifw14_00115',)",0,94
18,"('j4gvbjifw14_00116',)",0,278
18,"('j4gvbjifw14_00117',)",0,157
18,"('j4gvbjifw14_00118',)",0,74
38,"('j4gvbjifw14_00119',)",0,109
38,"('j4gvbjifw14_00120',)",0,169
38,"('j4gvbjifw14_00121',)",0,134
24,"('j4gvbjifw14_00122',)",0,99
24,"('j4gvbjifw14_00123',)",0,162
24,"('j4gvbjifw14_00124',)",0,101
18,"('j4gvbjifw14_00125',)",0,111
18,"('j4gvbjifw14_00126',)",0,123
18,"('j4gvbjifw14_00127',)",0,81
3,"('j4gvbjifw14_00128',)",0,84
3,"('j4gvbjifw14_00129',)",0,113
3,"('j4gvbjifw14_00130',)",0,98
3,"('j4gvbjifw14_00131',)",0,79
3,"('j4gvbjifw14_00132',)",0,133
3,"('j4gvbjifw14_00133',)",0,54
3,"('j4gvbjifw14_00134',)",0,41
3,"('j4gvbjifw14_00135',)",0,163
3,"('j4gvbjifw14_00136',)",0,86
3,"('j4gvbjifw14_00137',)",0,56
3,"('j4gvbjifw14_00138',)",0,42
3,"('j4gvbjifw14_00139',)",0,147
3,"('j4gvbjifw14_00140',)",0,59
3,"('j4gvbjifw14_00141',)",0,48
3,"('j4gvbjifw14_00142',)",0,134
3,"('j4gvbjifw14_00143',)",0,96
18,"('j4gvbjifw14_00144',)",0,100
18,"('j4gvbjifw14_00145',)",0,170
18,"('j4gvbjifw14_00146',)",0,105
41,"('j4gvbjifw14_00147',)",0,163
41,"('j4gvbjifw14_00148',)",0,172
41,"('j4gvbjifw14_00149',)",0,124
3,"('j4gvbjifw14_00150',)",0,191
3,"('j4gvbjifw14_00151',)",0,143
3,"('j4gvbjifw14_00152',)",0,70
41,"('j4gvbjifw14_00153',)",0,111
41,"('j4gvbjifw14_00154',)",0,167
41,"('j4gvbjifw14_00155',)",0,129
41,"('j4gvbjifw14_00156',)",0,115
41,"('j4gvbjifw14_00157',)",0,162
41,"('j4gvbjifw14_00158',)",0,84
41,"('j4gvbjifw14_00159',)",0,59
41,"('j4gvbjifw14_00160',)",0,176
41,"('j4gvbjifw14_00161',)",0,76
41,"('j4gvbjifw14_00162',)",0,52
41,"('j4gvbjifw14_00163',)",0,135
41,"('j4gvbjifw14_00164',)",0,77
41,"('j4gvbjifw14_00165',)",0,94
31,"('j4gvbjifw14_00166',)",0,92
31,"('j4gvbjifw14_00167',)",0,145
31,"('j4gvbjifw14_00168',)",0,53
31,"('j4gvbjifw14_00169',)",0,96
31,"('j4gvbjifw14_00170',)",0,156
31,"('j4gvbjifw14_00171',)",0,108
31,"('j4gvbjifw14_00172',)",0,62
31,"('j4gvbjifw14_00173',)",0,112
31,"('j4gvbjifw14_00174',)",0,85
31,"('j4gvbjifw14_00175',)",0,141
31,"('j4gvbjifw14_00176',)",0,125
31,"('j4gvbjifw14_00177',)",0,74
24,"('j4gvbjifw14_00178',)",0,69
24,"('j4gvbjifw14_00179',)",0,126
24,"('j4gvbjifw14_00180',)",0,65
24,"('j4gvbjifw14_00181',)",0,112
31,"('j4gvbjifw14_00182',)",0,66
31,"('j4gvbjifw14_00183',)",0,151
31,"('j4gvbjifw14_00184',)",0,60
31,"('j4gvbjifw14_00185',)",0,93
31,"('j4gvbjifw14_00186',)",0,61
17,"('j4gvbjifw14_00187',)",0,67
17,"('j4gvbjifw14_00188',)",0,143
26,"('c7FHotPDZIw_00000',)",0,111
26,"('c7FHotPDZIw_00001',)",0,94
9,"('c7FHotPDZIw_00002',)",0,63
9,"('c7FHotPDZIw_00003',)",0,99
9,"('c7FHotPDZIw_00004',)",0,119
33,"('c7FHotPDZIw_00005',)",0,49
33,"('c7FHotPDZIw_00006',)",0,74
26,"('c7FHotPDZIw_00007',)",0,85
26,"('c7FHotPDZIw_00008',)",0,118
26,"('c7FHotPDZIw_00009',)",0,108
20,"('c7FHotPDZIw_00010',)",0,178
20,"('c7FHotPDZIw_00011',)",0,90
33,"('c7FHotPDZIw_00012',)",0,96
33,"('c7FHotPDZIw_00013',)",0,117
33,"('c7FHotPDZIw_00014',)",0,85
33,"('c7FHotPDZIw_00015',)",0,132
33,"('c7FHotPDZIw_00016',)",0,47
33,"('c7FHotPDZIw_00017',)",0,118
44,"('c7FHotPDZIw_00018',)",0,73
44,"('c7FHotPDZIw_00019',)",0,117
27,"('c7FHotPDZIw_00020',)",0,54
27,"('c7FHotPDZIw_00021',)",0,79
27,"('c7FHotPDZIw_00022',)",0,77
8,"('c7FHotPDZIw_00023',)",0,135
8,"('c7FHotPDZIw_00024',)",0,78
8,"('c7FHotPDZIw_00025',)",0,107
8,"('c7FHotPDZIw_00026',)",0,60
26,"('c7FHotPDZIw_00027',)",0,95
26,"('c7FHotPDZIw_00028',)",0,61
26,"('c7FHotPDZIw_00029',)",0,102
35,"('c7FHotPDZIw_00030',)",0,86
35,"('c7FHotPDZIw_00031',)",0,113
35,"('c7FHotPDZIw_00032',)",0,35
26,"('c7FHotPDZIw_00033',)",0,101
26,"('c7FHotPDZIw_00034',)",0,66
27,"('c7FHotPDZIw_00035',)",0,94
27,"('c7FHotPDZIw_00036',)",0,57
44,"('c7FHotPDZIw_00037',)",0,96
44,"('c7FHotPDZIw_00038',)",0,63
35,"('c7FHotPDZIw_00039',)",0,92
35,"('c7FHotPDZIw_00040',)",0,57
7,"('c7FHotPDZIw_00041',)",0,85
7,"('c7FHotPDZIw_00042',)",0,87
10,"('c7FHotPDZIw_00043',)",0,112
10,"('c7FHotPDZIw_00044',)",0,86
26,"('c7FHotPDZIw_00045',)",0,110
26,"('c7FHotPDZIw_00046',)",0,59
5,"('c7FHotPDZIw_00047',)",0,96
5,"('c7FHotPDZIw_00048',)",0,77
44,"('c7FHotPDZIw_00049',)",0,115
44,"('c7FHotPDZIw_00050',)",0,119
7,"('c7FHotPDZIw_00051',)",0,143
7,"('c7FHotPDZIw_00052',)",0,124
33,"('c7FHotPDZIw_00053',)",0,135
33,"('c7FHotPDZIw_00054',)",0,146
44,"('c7FHotPDZIw_00055',)",0,112
44,"('c7FHotPDZIw_00056',)",0,107
35,"('c7FHotPDZIw_00057',)",0,135
34,"('c7FHotPDZIw_00058',)",0,83
34,"('c7FHotPDZIw_00059',)",0,123
34,"('c7FHotPDZIw_00060',)",0,135
34,"('c7FHotPDZIw_00061',)",0,81
44,"('c7FHotPDZIw_00062',)",0,105
44,"('c7FHotPDZIw_00063',)",0,26
44,"('c7FHotPDZIw_00064',)",0,45
44,"('c7FHotPDZIw_00065',)",0,64
5,"('c7FHotPDZIw_00066',)",0,98
5,"('c7FHotPDZIw_00067',)",0,72
12,"('c7FHotPDZIw_00068',)",0,105
12,"('c7FHotPDZIw_00069',)",0,65
5,"('c7FHotPDZIw_00070',)",0,94
5,"('c7FHotPDZIw_00071',)",0,96
9,"('c7FHotPDZIw_00072',)",0,97
9,"('c7FHotPDZIw_00073',)",0,129
44,"('c7FHotPDZIw_00074',)",0,116
44,"('c7FHotPDZIw_00075',)",0,77
33,"('c7FHotPDZIw_00076',)",0,117
33,"('c7FHotPDZIw_00077',)",0,62
37,"('c7FHotPDZIw_00078',)",0,91
37,"('c7FHotPDZIw_00079',)",0,83
7,"('c7FHotPDZIw_00080',)",0,111
7,"('c7FHotPDZIw_00081',)",0,77
44,"('c7FHotPDZIw_00082',)",0,108
44,"('c7FHotPDZIw_00083',)",0,129
22,"('c7FHotPDZIw_00084',)",0,165
22,"('c7FHotPDZIw_00085',)",0,83
8,"('c7FHotPDZIw_00086',)",0,97
8,"('c7FHotPDZIw_00087',)",0,107
7,"('c7FHotPDZIw_00088',)",0,133
7,"('c7FHotPDZIw_00089',)",0,72
21,"('c7FHotPDZIw_00090',)",0,100
21,"('c7FHotPDZIw_00091',)",0,167
21,"('c7FHotPDZIw_00092',)",0,87
21,"('c7FHotPDZIw_00093',)",0,97
2,"('c7FHotPDZIw_00094',)",0,123
2,"('c7FHotPDZIw_00095',)",0,144
5,"('c7FHotPDZIw_00096',)",0,167
5,"('c7FHotPDZIw_00097',)",0,171
20,"('c7FHotPDZIw_00098',)",0,149
20,"('c7FHotPDZIw_00099',)",0,61
5,"('c7FHotPDZIw_00100',)",0,77
5,"('c7FHotPDZIw_00101',)",0,139
5,"('c7FHotPDZIw_00102',)",0,126
5,"('c7FHotPDZIw_00103',)",0,99
8,"('c7FHotPDZIw_00104',)",0,70
8,"('c7FHotPDZIw_00105',)",0,169
44,"('c7FHotPDZIw_00106',)",0,55
44,"('c7FHotPDZIw_00107',)",0,98
44,"('c7FHotPDZIw_00108',)",0,89
44,"('c7FHotPDZIw_00109',)",0,148
8,"('aektxm8cLdo_00000',)",0,91
8,"('aektxm8cLdo_00001',)",0,77
8,"('aektxm8cLdo_00002',)",0,91
21,"('aektxm8cLdo_00003',)",0,87
21,"('aektxm8cLdo_00004',)",0,106
21,"('aektxm8cLdo_00005',)",0,156
34,"('aektxm8cLdo_00006',)",0,68
34,"('aektxm8cLdo_00007',)",0,118
34,"('aektxm8cLdo_00008',)",0,151
33,"('aektxm8cLdo_00009',)",0,68
33,"('aektxm8cLdo_00010',)",0,77
33,"('aektxm8cLdo_00011',)",0,91
33,"('aektxm8cLdo_00012',)",0,125
